Request ID,Status,Action Type,Date Submitted,Date Completed,Address,Platform,Submitted By
REQ473593,Closed,Repair Pothole in Street,01/07/2014 12:00:00 AM,01/13/2014 12:00:00 AM,"Massachusetts Ave
Cambridge, MA
(42.37490578800049, -71.11861349599963)",,web-services
REQ440162,Closed,Repair Pothole in Street,02/26/2013 12:00:00 AM,02/27/2013 12:00:00 AM,"10 Monsignor Obrien Hwy
Cambridge, MA
(42.368791211000485, -71.07244820599965)",,web-services
REQ371972,Closed,Repair Pothole in Street,05/10/2011 12:00:00 AM,05/10/2011 12:00:00 AM,"York St
Cambridge, MA
(42.36970221900049, -71.09239271399963)",,bsmyth
REQ478795,Closed,Repair Pothole in Street,02/27/2014 12:00:00 AM,03/04/2014 12:00:00 AM,"400 Washington St
Cambridge, MA
(42.36582283100046, -71.10029936799964)",,web-services
REQ474035,Closed,Repair Pothole in Street,01/11/2014 12:00:00 AM,01/15/2014 12:00:00 AM,"Ash St
Cambridge, MA
(42.374471676000496, -71.12525914699967)",,web-services
REQ422991,Closed,Repair Pothole in Street,09/10/2012 12:00:00 AM,09/14/2012 12:00:00 AM,"11 Mason St
Cambridge, MA
(42.376256743000454, -71.12354665299966)",,web-services
REQ485675,Closed,Repair Pothole in Street,05/06/2014 12:00:00 AM,05/09/2014 12:00:00 AM,"65 Sidney St
Cambridge, MA
(42.361242511000455, -71.10156111599963)",iPhone,web-services
REQ243937,Closed,Repair Pothole in Street,02/17/2010 12:00:00 AM,02/17/2010 12:00:00 AM,"Massachusetts Ave
Cambridge, MA
(42.37490578800049, -71.11861349599963)",,bsmyth
REQ478587,Closed,Repair Pothole in Street,02/26/2014 12:00:00 AM,02/26/2014 12:00:00 AM,"328 Harvard St
Cambridge, MA
(42.370272944000476, -71.10780763599962)",,bsmyth
REQ399391,Closed,Repair Pothole in Street,02/13/2012 12:00:00 AM,02/16/2012 12:00:00 AM,"Muller Ave
Cambridge, MA
(42.40080183400045, -71.13275030699964)",,web-services
REQ423157,Closed,Repair Pothole in Street,09/11/2012 12:00:00 AM,09/12/2012 12:00:00 AM,"Rogers St
Cambridge, MA
(42.36644364500046, -71.08240650499965)",,web-services
REQ458930,Closed,Repair Pothole in Street,08/17/2013 12:00:00 AM,08/20/2013 12:00:00 AM,"190 Pemberton St
Cambridge, MA
(42.391037061000475, -71.13150546399964)",,web-services
REQ478299,Closed,Repair Pothole in Street,02/24/2014 12:00:00 AM,03/04/2014 12:00:00 AM,"8 Miller Ave
Cambridge, MA
(42.39223543500049, -71.12093327799965)",,web-services
REQ480955,Closed,Repair Pothole in Street,03/22/2014 12:00:00 AM,03/26/2014 12:00:00 AM,"50 York St
Cambridge, MA
(42.36972330500049, -71.09256064299967)",,web-services
REQ216841,Closed,Repair Pothole in Street,01/12/2009 12:00:00 AM,01/12/2009 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ481520,Closed,Repair Pothole in Street,03/27/2014 12:00:00 AM,03/31/2014 12:00:00 AM,"290 River St
Cambridge, MA
(42.36254228400048, -71.11269100599964)",,web-services
REQ371137,Closed,Repair Pothole in Street,05/03/2011 12:00:00 AM,05/03/2011 12:00:00 AM,"Newman St
Cambridge, MA
(42.4006072520005, -71.13419221699962)",,bsmyth
REQ456203,Closed,Repair Pothole in Street,07/28/2013 12:00:00 AM,07/30/2013 12:00:00 AM,"989 Memorial Dr
Cambridge, MA
(42.372884014000476, -71.12596298899967)",iPhone,web-services
REQ440113,Closed,Repair Pothole in Street,02/26/2013 12:00:00 AM,02/27/2013 12:00:00 AM,"Fulkerson St
Cambridge, MA
(42.36917605600047, -71.08757439799967)",,web-services
REQ422660,Closed,Repair Pothole in Street,09/06/2012 12:00:00 AM,09/10/2012 12:00:00 AM,"Mason St
Cambridge, MA
(42.376279696000495, -71.12334344399966)",,web-services
REQ409076,Closed,Repair Pothole in Street,05/24/2012 12:00:00 AM,05/30/2012 12:00:00 AM,"Hurley St
Cambridge, MA
(42.368439837000494, -71.08166759599965)",,web-services
REQ449668,Closed,Repair Pothole in Street,06/02/2013 12:00:00 AM,06/04/2013 12:00:00 AM,"1654 Massachusetts Ave
Cambridge, MA
(42.3813440670005, -71.11979712899966)",,web-services
REQ432756,Closed,Repair Pothole in Street,12/07/2012 12:00:00 AM,12/07/2012 12:00:00 AM,"831 Massachusetts Ave
Cambridge, MA
(42.3670937980005, -71.10644448699964)",,web-services
REQ414236,Closed,Repair Pothole in Street,07/05/2012 12:00:00 AM,07/10/2012 12:00:00 AM,"11 Peters St
Cambridge, MA
(42.35746187500047, -71.10695148999963)",,web-services
REQ385413,Closed,Repair Pothole in Street,09/09/2011 12:00:00 AM,09/20/2011 12:00:00 AM,"Harvard Sq
Cambridge, MA
(42.37379360900047, -71.11903287199965)",,web-services
REQ400489,Closed,Repair Pothole in Street,02/27/2012 12:00:00 AM,02/28/2012 12:00:00 AM,"Greenough Blvd
Cambridge, MA
(42.3691150140005, -71.13462231699964)",,web-services
REQ375928,Closed,Repair Pothole in Street,06/15/2011 12:00:00 AM,06/17/2011 12:00:00 AM,"Martin St
Cambridge, MA
(42.3829545960005, -71.12116502199967)",,web-services
REQ466067,Closed,Repair Pothole in Street,10/22/2013 12:00:00 AM,10/28/2013 12:00:00 AM,"74 Sixth St
Cambridge, MA
(42.369211692000476, -71.08532546499964)",,web-services
REQ371386,Closed,Repair Pothole in Street,05/04/2011 12:00:00 AM,05/06/2011 12:00:00 AM,"Gordon Pl
Cambridge, MA
(42.35791729900046, -71.11328343999963)",,web-services
REQ196288,Closed,Repair Pothole in Street,02/07/2008 12:00:00 AM,02/07/2008 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,ebreen
REQ399088,Closed,Repair Pothole in Street,02/09/2012 12:00:00 AM,02/13/2012 12:00:00 AM,"Rindge Ave
Cambridge, MA
(42.3934874200005, -71.13264254699965)",,web-services
REQ403570,Closed,Repair Pothole in Street,04/05/2012 12:00:00 AM,04/10/2012 12:00:00 AM,"20 Howard St
Cambridge, MA
(42.36433408300047, -71.11066414299967)",,web-services
REQ440197,Closed,Repair Pothole in Street,02/26/2013 12:00:00 AM,02/27/2013 12:00:00 AM,"Mt Auburn St
Cambridge, MA
(42.37477654300045, -71.13163442099966)",,web-services
REQ443449,Closed,Repair Pothole in Street,04/03/2013 12:00:00 AM,04/06/2013 12:00:00 AM,"Lakeview Ave
Cambridge, MA
(42.380469880000476, -71.13985920899967)",,web-services
REQ373800,Closed,Repair Pothole in Street,05/26/2011 12:00:00 AM,06/06/2011 12:00:00 AM,"Scouting Way
Cambridge, MA
(42.3686188260005, -71.10088397799967)",,web-services
REQ478670,Closed,Repair Pothole in Street,02/26/2014 12:00:00 AM,03/03/2014 12:00:00 AM,"Springfield St
Cambridge, MA
(42.37403231200045, -71.10043216999964)",,bsmyth
REQ409412,Closed,Repair Pothole in Street,05/29/2012 12:00:00 AM,05/31/2012 12:00:00 AM,"42 Reed St
Cambridge, MA
(42.394557283000495, -71.13212769599966)",,web-services
REQ397987,Closed,Repair Pothole in Street,01/25/2012 12:00:00 AM,01/27/2012 12:00:00 AM,"Clinton St
Cambridge, MA
(42.36843700600048, -71.10600754899963)",,web-services
REQ366192,Closed,Repair Pothole in Street,03/03/2011 12:00:00 AM,03/04/2011 12:00:00 AM,"69 Field St
Cambridge, MA
(42.387147780000475, -71.13779668299964)",,bsmyth
REQ374569,Closed,Repair Pothole in Street,06/03/2011 12:00:00 AM,06/07/2011 12:00:00 AM,"4 Centre St
Cambridge, MA
(42.369322311000474, -71.10819941199964)",,web-services
REQ491378,Closed,Repair Pothole in Street,06/19/2014 12:00:00 AM,06/19/2014 12:00:00 AM,"60 Amory St
Cambridge, MA
(42.37088400300047, -71.10111907999965)",,sdagord
REQ481691,Closed,Repair Pothole in Street,03/29/2014 12:00:00 AM,04/02/2014 12:00:00 AM,"Green St
Cambridge, MA
(42.3658567490005, -71.10598676799964)",,web-services
REQ423487,Closed,Repair Pothole in Street,09/14/2012 12:00:00 AM,09/14/2012 12:00:00 AM,"190 Sherman St
Cambridge, MA
(42.392711327000484, -71.13276375499964)",,tmagliozzi
REQ388089,Closed,Repair Pothole in Street,10/05/2011 12:00:00 AM,10/11/2011 12:00:00 AM,"245 Mt Auburn St
Cambridge, MA
(42.37476684300049, -71.13112866699964)",,web-services
REQ386858,Closed,Repair Pothole in Street,09/24/2011 12:00:00 AM,09/29/2011 12:00:00 AM,"97 Walden St
Cambridge, MA
(42.38795586000049, -71.12590998299964)",,web-services
REQ376394,Closed,Repair Pothole in Street,06/20/2011 12:00:00 AM,06/27/2011 12:00:00 AM,"27 Ash St
Cambridge, MA
(42.37400748900046, -71.12569796399964)",,web-services
REQ398461,Closed,Repair Pothole in Street,02/01/2012 12:00:00 AM,02/06/2012 12:00:00 AM,"41 Walden St
Cambridge, MA
(42.3895862760005, -71.12458803899966)",iPhone,web-services
REQ443709,Closed,Repair Pothole in Street,04/06/2013 12:00:00 AM,04/06/2013 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ481699,Closed,Repair Pothole in Street,03/30/2014 12:00:00 AM,04/09/2014 12:00:00 AM,"6 Fainwood Cir
Cambridge, MA
(42.37334723100048, -71.10305562599967)",,web-services
REQ484454,Closed,Repair Pothole in Street,04/25/2014 12:00:00 AM,04/28/2014 12:00:00 AM,"26 Dana St
Cambridge, MA
(42.37127082000046, -71.10927333799964)",,web-services
REQ474408,Closed,Repair Pothole in Street,01/15/2014 12:00:00 AM,01/16/2014 12:00:00 AM,"1 Flagg St
Cambridge, MA
(42.36775100000045, -71.11365000299963)",,web-services
REQ213289,Closed,Repair Pothole in Street,10/20/2008 12:00:00 AM,11/04/2008 12:00:00 AM,"Hawthorn St
Cambridge, MA
(42.375338454000484, -71.12602433899963)",,mhorgan
REQ495556,Closed,Repair Pothole in Street,07/22/2014 12:00:00 AM,07/24/2014 12:00:00 AM,"375 Broadway
Cambridge, MA
(42.370965465000495, -71.10511014499963)",,web-services
REQ493907,Closed,Repair Pothole in Street,07/09/2014 12:00:00 AM,07/18/2014 12:00:00 AM,"54 Porter Rd
Cambridge, MA
(42.38921415200048, -71.12182744899962)",,web-services
REQ385487,Closed,Repair Pothole in Street,09/11/2011 12:00:00 AM,09/12/2011 12:00:00 AM,"25 Linsky Way
Cambridge, MA
(42.3646927850005, -71.07936445699966)",,web-services
REQ371053,Closed,Repair Pothole in Street,05/02/2011 12:00:00 AM,05/02/2011 12:00:00 AM,"Jackson St
Cambridge, MA
(42.395551818000456, -71.13526099699965)",,bsmyth
REQ470597,Closed,Repair Pothole in Street,11/28/2013 12:00:00 AM,12/02/2013 12:00:00 AM,"30 Buena Vista Park
Cambridge, MA
(42.38828541300046, -71.12442353999967)",,web-services
REQ398577,Closed,Repair Pothole in Street,02/02/2012 12:00:00 AM,02/06/2012 12:00:00 AM,"88 Garden St
Cambridge, MA
(42.38307479400049, -71.12784812099966)",,web-services
REQ440543,Closed,Repair Pothole in Street,03/02/2013 12:00:00 AM,03/02/2013 12:00:00 AM,"405 Windsor St
Cambridge, MA
(42.37108479400047, -71.09393867899962)",iPhone,web-services
REQ490890,Closed,Repair Pothole in Street,06/16/2014 12:00:00 AM,06/18/2014 12:00:00 AM,"2 Channing St
Cambridge, MA
(42.37727996900048, -71.13596594699965)",,sdagord
REQ297600,Closed,Repair Pothole in Street,07/23/2010 12:00:00 AM,07/23/2010 12:00:00 AM,"11 Hilliard St
Cambridge, MA
(42.37423448800047, -71.12352591199965)",,tmagliozzi
REQ397688,Closed,Repair Pothole in Street,01/23/2012 12:00:00 AM,01/26/2012 12:00:00 AM,"Massachusetts Ave
Cambridge, MA
(42.37490578800049, -71.11861349599963)",,web-services
REQ397904,Closed,Repair Pothole in Street,01/24/2012 12:00:00 AM,01/26/2012 12:00:00 AM,"22 Central Square
Cambridge, MA
(42.36525630200049, -71.10463380899967)",iPhone,web-services
REQ371848,Closed,Repair Pothole in Street,05/09/2011 12:00:00 AM,05/09/2011 12:00:00 AM,"Seventh St
Cambridge, MA
(42.37114061200049, -71.08568218499965)",,bsmyth
REQ451156,Closed,Repair Pothole in Street,06/12/2013 12:00:00 AM,06/20/2013 12:00:00 AM,"Rice St
Cambridge, MA
(42.3944724640005, -71.12935461599966)",,web-services
REQ371543,Closed,Repair Pothole in Street,05/05/2011 12:00:00 AM,05/06/2011 12:00:00 AM,"Spring St
Cambridge, MA
(42.369223674000466, -71.08240838699965)",,web-services
REQ483176,Closed,Repair Pothole in Street,04/14/2014 12:00:00 AM,04/22/2014 12:00:00 AM,"386 Harvard St
Cambridge, MA
(42.371762843000454, -71.11326829999967)",,web-services
REQ453792,Closed,Repair Pothole in Street,07/07/2013 12:00:00 AM,07/08/2013 12:00:00 AM,"76 Kinnaird St
Cambridge, MA
(42.36692441300045, -71.11059615799962)",iPhone,web-services
REQ452428,Closed,Repair Pothole in Street,06/24/2013 12:00:00 AM,06/25/2013 12:00:00 AM,"27 Rockingham St
Cambridge, MA
(42.35576225900047, -71.11116192799966)",iPhone,web-services
REQ427031,Closed,Repair Pothole in Street,10/20/2012 12:00:00 AM,10/23/2012 12:00:00 AM,"340 Huron Ave
Cambridge, MA
(42.38125188400045, -71.13778885699963)",Android,web-services
REQ400385,Closed,Repair Pothole in Street,02/27/2012 12:00:00 AM,03/01/2012 12:00:00 AM,"Brewster St
Cambridge, MA
(42.37852491700045, -71.13217639799967)",,web-services
REQ448383,Closed,Repair Pothole in Street,05/21/2013 12:00:00 AM,05/30/2013 12:00:00 AM,"Norfolk St
Cambridge, MA
(42.36906686800046, -71.09868260499962)",,web-services
REQ473869,Closed,Repair Pothole in Street,01/09/2014 12:00:00 AM,01/13/2014 12:00:00 AM,"Belmont St
Cambridge, MA
(42.37496819000046, -71.15225671299964)",,bsmyth
REQ495185,Closed,Repair Pothole in Street,07/18/2014 12:00:00 AM,07/30/2014 12:00:00 AM,"285 Beacon St
Cambridge, MA
(42.38076949500049, -71.10942717599966)",,web-services
REQ392223,Closed,Repair Pothole in Street,11/10/2011 12:00:00 AM,11/17/2011 12:00:00 AM,"1336 Massachusetts Ave
Cambridge, MA
(42.373162867000474, -71.11816780199968)",,web-services
REQ482740,Closed,Repair Pothole in Street,04/09/2014 12:00:00 AM,04/09/2014 12:00:00 AM,"Walker St
Cambridge, MA
(42.38100508500048, -71.12297941399964)",,bsmyth
REQ386684,Closed,Repair Pothole in Street,09/22/2011 12:00:00 AM,09/29/2011 12:00:00 AM,"300 Broadway
Cambridge, MA
(42.3682529940005, -71.09838081799967)",,web-services
REQ478579,Closed,Repair Pothole in Street,02/26/2014 12:00:00 AM,02/26/2014 12:00:00 AM,"777 Memorial Dr
Cambridge, MA
(42.3587455170005, -71.11553483799963)",,web-services
REQ490950,Closed,Repair Pothole in Street,06/16/2014 12:00:00 AM,06/16/2014 12:00:00 AM,"Arrow St
Cambridge, MA
(42.3712196780005, -71.11487105299966)",,sdagord
REQ444378,Closed,Repair Pothole in Street,04/11/2013 12:00:00 AM,04/16/2013 12:00:00 AM,"14 Magazine St
Cambridge, MA
(42.36423729100045, -71.10536940799966)",iPhone,web-services
REQ488940,Closed,Repair Pothole in Street,05/31/2014 12:00:00 AM,06/19/2014 12:00:00 AM,"238 MA-2
Cambridge, MA
(42.36149047200047, -71.09716514199965)",iPhone,web-services
REQ478027,Closed,Repair Pothole in Street,02/21/2014 12:00:00 AM,02/21/2014 12:00:00 AM,"Longfellow Bridge
Cambridge, MA
(42.36159293500049, -71.07560043799964)",,bsmyth
REQ473821,Closed,Repair Pothole in Street,01/09/2014 12:00:00 AM,01/15/2014 12:00:00 AM,"Trowbridge St
Cambridge, MA
(42.37337136600047, -71.11068121599965)",,mhorgan
REQ477337,Closed,Repair Pothole in Street,02/17/2014 12:00:00 AM,02/27/2014 12:00:00 AM,"19 Pleasant St
Cambridge, MA
(42.36521212100047, -71.10681206499964)",,web-services
REQ393210,Closed,Repair Pothole in Street,11/23/2011 12:00:00 AM,12/13/2011 12:00:00 AM,"Main St
Cambridge, MA
(42.3630826750005, -71.09493289899967)",,web-services
REQ471140,Closed,Repair Pothole in Street,12/06/2013 12:00:00 AM,12/10/2013 12:00:00 AM,"20 Alewife Brook Pkwy
Cambridge, MA
(42.40191805900048, -71.13508790799966)",,web-services
REQ479056,Closed,Repair Pothole in Street,03/03/2014 12:00:00 AM,03/10/2014 12:00:00 AM,"2 Western Ave
Cambridge, MA
(42.365270172000464, -71.10444212699963)",iPhone,web-services
REQ443234,Closed,Repair Pothole in Street,04/02/2013 12:00:00 AM,04/08/2013 12:00:00 AM,"Broadway
Cambridge, MA
(42.37379121200047, -71.11232021999967)",,web-services
REQ217001,Closed,Repair Pothole in Street,01/13/2009 12:00:00 AM,01/13/2009 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ473655,Closed,Repair Pothole in Street,01/07/2014 12:00:00 AM,01/09/2014 12:00:00 AM,"Beacon St
Cambridge, MA
(42.38076949500049, -71.10942717599966)",,web-services
REQ228817,Closed,Repair Pothole in Street,07/14/2009 12:00:00 AM,07/14/2009 12:00:00 AM,"198 Franklin St
Cambridge, MA
(42.36334427300045, -71.10329529999967)",,bsmyth
REQ417173,Closed,Repair Pothole in Street,07/23/2012 12:00:00 AM,07/31/2012 12:00:00 AM,"48 Fayerweather St
Cambridge, MA
(42.379571857000485, -71.13769552099967)",,web-services
REQ478835,Closed,Repair Pothole in Street,02/28/2014 12:00:00 AM,02/28/2014 12:00:00 AM,"538 Green St
Cambridge, MA
(42.36790270000046, -71.10977112399962)",,bsmyth
REQ449679,Closed,Repair Pothole in Street,06/02/2013 12:00:00 AM,06/05/2013 12:00:00 AM,"203 Franklin St
Cambridge, MA
(42.36346411000045, -71.10337480799967)",iPhone,web-services
REQ450997,Closed,Repair Pothole in Street,06/11/2013 12:00:00 AM,06/13/2013 12:00:00 AM,"23 Arlington St
Cambridge, MA
(42.38631700200045, -71.12175643199964)",,web-services
REQ376325,Closed,Repair Pothole in Street,06/17/2011 12:00:00 AM,07/08/2011 12:00:00 AM,"Mooney St
Cambridge, MA
(42.394698683000456, -71.15231354399964)",,web-services
REQ479734,Closed,Repair Pothole in Street,03/10/2014 12:00:00 AM,03/12/2014 12:00:00 AM,"123 Rufo Rd
Cambridge, MA
(42.37328328700045, -71.08479559199964)",,bsmyth
REQ485280,Closed,Repair Pothole in Street,05/02/2014 12:00:00 AM,05/06/2014 12:00:00 AM,"57 Bellis Cir
Cambridge, MA
(42.39044412700048, -71.13360094999967)",,web-services
REQ423550,Closed,Repair Pothole in Street,09/14/2012 12:00:00 AM,10/25/2012 12:00:00 AM,"13 Sciarappa St
Cambridge, MA
(42.37286673000045, -71.08114613899966)",,web-services
REQ486354,Closed,Repair Pothole in Street,05/11/2014 12:00:00 AM,05/13/2014 12:00:00 AM,"12 Bow St
Cambridge, MA
(42.37178589000047, -71.11556479699965)",,web-services
REQ480427,Closed,Repair Pothole in Street,03/17/2014 12:00:00 AM,03/24/2014 12:00:00 AM,"Third St
Cambridge, MA
(42.36974422700047, -71.08011870399963)",,bsmyth
REQ447441,Closed,Repair Pothole in Street,05/12/2013 12:00:00 AM,05/30/2013 12:00:00 AM,"22 Lilac Ct
Cambridge, MA
(42.36744026000048, -71.09184598899964)",iPhone,web-services
REQ484362,Closed,Repair Pothole in Street,04/24/2014 12:00:00 AM,04/29/2014 12:00:00 AM,"21 Gurney St
Cambridge, MA
(42.38037615100046, -71.13845602799967)",0,web-services
REQ481767,Closed,Repair Pothole in Street,03/31/2014 12:00:00 AM,03/31/2014 12:00:00 AM,"60 Bishop Allen Dr
Cambridge, MA
(42.36486170800049, -71.10073539399963)",,bsmyth
REQ371950,Closed,Repair Pothole in Street,05/10/2011 12:00:00 AM,05/10/2011 12:00:00 AM,"Ware St
Cambridge, MA
(42.37284187600045, -71.11294105599967)",,bsmyth
REQ424405,Closed,Repair Pothole in Street,09/25/2012 12:00:00 AM,09/26/2012 12:00:00 AM,"432 Columbia St
Cambridge, MA
(42.374061646000484, -71.09377169099963)",,web-services
REQ375847,Closed,Repair Pothole in Street,06/14/2011 12:00:00 AM,06/14/2011 12:00:00 AM,"147 Hampshire St
Cambridge, MA
(42.3712627540005, -71.09780121999967)",,web-services
REQ496514,Closed,Repair Pothole in Street,07/29/2014 12:00:00 AM,07/29/2014 12:00:00 AM,"109 Windsor St
Cambridge, MA
(42.36423268200048, -71.09653255899963)",,dalmeida
REQ399081,Closed,Repair Pothole in Street,02/09/2012 12:00:00 AM,02/10/2012 12:00:00 AM,"12 Fairmont Ave
Cambridge, MA
(42.362066393000475, -71.11212177899966)",,web-services
REQ490388,Closed,Repair Pothole in Street,06/11/2014 12:00:00 AM,06/16/2014 12:00:00 AM,"957 Massachusetts Ave
Cambridge, MA
(42.36883213200048, -71.10973961399964)",,web-services
REQ372071,Closed,Repair Pothole in Street,05/10/2011 12:00:00 AM,05/17/2011 12:00:00 AM,"Broadway
Cambridge, MA
(42.37379121200047, -71.11232021999967)",,web-services
REQ474371,Closed,Repair Pothole in Street,01/15/2014 12:00:00 AM,02/06/2014 12:00:00 AM,"931 Massachusetts Avenue
Cambridge, MA
(42.3686551400005, -71.10928831899963)",iPhone,web-services
REQ375496,Closed,Repair Pothole in Street,06/13/2011 12:00:00 AM,06/15/2011 12:00:00 AM,"Francis Ave
Cambridge, MA
(42.37962278900045, -71.11231120799965)",,web-services
REQ385491,Closed,Repair Pothole in Street,09/11/2011 12:00:00 AM,09/16/2011 12:00:00 AM,"265 First St
Cambridge, MA
(42.36309768500047, -71.07877589499964)",,web-services
REQ478459,Closed,Repair Pothole in Street,02/25/2014 12:00:00 AM,02/26/2014 12:00:00 AM,"301 Binney St
Cambridge, MA
(42.366461383000455, -71.08813063499963)",,web-services
REQ436863,Closed,Repair Pothole in Street,01/23/2013 12:00:00 AM,01/23/2013 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ474860,Closed,Repair Pothole in Street,01/20/2014 12:00:00 AM,01/23/2014 12:00:00 AM,"6 Lopez St
Cambridge, MA
(42.36123444500049, -71.10434618099964)",,web-services
REQ395587,Closed,Repair Pothole in Street,12/20/2011 12:00:00 AM,01/04/2012 12:00:00 AM,"11 Cogswell Ave
Cambridge, MA
(42.39117187900047, -71.12472313299963)",,web-services
REQ400346,Closed,Repair Pothole in Street,02/25/2012 12:00:00 AM,02/29/2012 12:00:00 AM,"123 Ivy St
Cambridge, MA
(42.38569233800047, -71.13361209399966)",iPhone,web-services
